run_id,timestamp,result_index,speed_ratio,control_api,pair_type,direction,target_value,target_unit,group_index,status,error,duration_s,imu_sample_count,start_x_m,start_y_m,start_z_m,start_yaw_deg,end_x_m,end_y_m,end_z_m,end_yaw_deg,delta_x_m,delta_y_m,delta_z_m,expected_distance_m,actual_distance_m,distance_error_m,abs_distance_error_m,lateral_error_m,vertical_error_m,yaw_drift_deg,expected_angle_deg,actual_angle_deg,angle_error_deg,abs_angle_error_deg,position_drift_m
20260806_143623_657877,2026-08-06T15:18:52.191,602,100,line_walk,左右平移,右平移,1.0,m,1,success,,3.179427,21,3.768875,-1.600213,8.668364,-47.056499,3.204292,-1.964136,8.67977,-55.434225,-0.564583,-0.363923,0.011407,1.0,0.661221,-0.338779,0.338779,-0.118236,0.011407,-8.377726,,,,,0.671709
20260806_143623_657877,2026-08-06T15:18:55.378,603,100,line_walk,左右平移,左平移,1.0,m,2,success,,3.183931,24,3.20432,-1.964192,8.679775,-55.434225,3.680328,-1.511319,8.683118,-51.234591,0.476008,0.452873,0.003343,1.0,0.64892,-0.35108,0.35108,0.102866,0.003343,4.199634,,,,,0.657022
20260806_143623_657877,2026-08-06T15:18:58.530,604,100,line_walk,左右平移,右平移,1.0,m,2,success,,3.149737,24,3.680315,-1.511333,8.683125,-51.233024,3.087288,-1.830286,8.697503,-60.214046,-0.593027,-0.318953,0.014379,1.0,0.662097,-0.337903,0.337903,-0.122639,0.014379,-8.981023,,,,,0.673359
20260806_143623_657877,2026-08-06T15:19:01.806,605,100,line_walk,左右平移,左平移,1.0,m,3,success,,3.272906,24,3.087323,-1.830311,8.697516,-60.228779,3.613181,-1.415007,8.697429,-56.257389,0.525858,0.415303,-8.8e-05,1.0,0.662667,-0.337333,0.337333,0.099381,-8.8e-05,3.97139,,,,,0.670078
20260806_143623_657877,2026-08-06T15:19:04.983,606,100,line_walk,左右平移,右平移,1.0,m,3,success,,3.174968,24,3.613158,-1.414987,8.697429,-56.252936,2.99233,-1.686666,8.714789,-64.632776,-0.620828,-0.27168,0.017361,1.0,0.667143,-0.332857,0.332857,-0.118986,0.017361,-8.37984,,,,,0.677671
20260806_143623_657877,2026-08-06T15:19:08.263,607,100,line_walk,左右平移,左平移,1.0,m,4,success,,3.276398,23,2.992341,-1.686667,8.714797,-64.639524,3.53942,-1.325176,8.710849,-60.531828,0.54708,0.361491,-0.003948,1.0,0.649189,-0.350811,0.350811,0.092334,-0.003948,4.107696,,,,,0.655723
20260806_143623_657877,2026-08-06T15:19:11.433,608,100,line_walk,左右平移,右平移,1.0,m,4,success,,3.168138,24,3.539439,-1.325154,8.71085,-60.524068,2.912219,-1.538971,8.72548,-68.307021,-0.62722,-0.213817,0.01463,1.0,0.651244,-0.348756,0.348756,-0.122488,0.01463,-7.782953,,,,,0.662663
20260806_143623_657877,2026-08-06T15:19:14.716,609,100,line_walk,左右平移,左平移,1.0,m,5,success,,3.27944,26,2.912259,-1.539063,8.725489,-68.316017,3.483951,-1.206341,8.725339,-63.941041,0.571692,0.332722,-0.00015,1.0,0.654173,-0.345827,0.345827,0.097944,-0.00015,4.374975,,,,,0.661465
20260806_143623_657877,2026-08-06T15:19:17.987,610,100,line_walk,左右平移,右平移,1.0,m,5,success,,3.267623,25,3.483882,-1.206333,8.725339,-63.934751,2.833394,-1.391172,8.73963,-72.611953,-0.650488,-0.184839,0.014291,1.0,0.665547,-0.334453,0.334453,-0.119781,0.014291,-8.677202,,,,,0.67624
20260806_143623_657877,2026-08-06T15:19:21.267,611,100,line_walk,左右平移,左平移,1.0,m,6,success,,3.277593,23,2.833505,-1.391254,8.73965,-72.623475,3.429367,-1.094884,8.737241,-67.915467,0.595862,0.29637,-0.002409,1.0,0.657179,-0.342821,0.342821,0.10489,-0.002409,4.708008,,,,,0.665497
20260806_143623_657877,2026-08-06T15:19:24.644,612,100,line_walk,左右平移,右平移,1.0,m,6,success,,3.373594,24,3.429332,-1.094783,8.737212,-67.910699,2.751091,-1.23317,8.751207,-74.242162,-0.678241,-0.138387,0.013995,1.0,0.680498,-0.319502,0.319502,-0.126824,0.013995,-6.331462,,,,,0.692215
20260806_143623_657877,2026-08-06T15:19:27.845,613,100,line_walk,左右平移,左平移,1.0,m,7,success,,3.194353,23,2.7511,-1.233156,8.751188,-74.2432,3.354956,-0.959322,8.755331,-69.041888,0.603856,0.273834,0.004143,1.0,0.655526,-0.344474,0.344474,0.099564,0.004143,5.201312,,,,,0.663044
20260806_143623_657877,2026-08-06T15:19:31.091,614,100,line_walk,左右平移,右平移,1.0,m,7,success,,3.243895,23,3.354924,-0.959329,8.755331,-69.032565,2.67059,-1.081616,8.763417,-75.155085,-0.684334,-0.122287,0.008086,1.0,0.682779,-0.317221,0.317221,-0.130691,0.008086,-6.12252,,,,,0.695174
20260806_143623_657877,2026-08-06T15:19:34.244,615,100,line_walk,左右平移,左平移,1.0,m,8,success,,3.150771,26,2.670599,-1.081619,8.763411,-75.151322,3.280612,-0.814996,8.767416,-68.840117,0.610013,0.266623,0.004005,1.0,0.657969,-0.342031,0.342031,0.101393,0.004005,6.311204,,,,,0.665736
20260806_143623_657877,2026-08-06T15:19:37.541,616,100,line_walk,左右平移,右平移,1.0,m,8,success,,3.295003,27,3.280598,-0.814952,8.767404,-68.81546,2.599043,-0.944476,8.771516,-75.720502,-0.681556,-0.129524,0.004112,1.0,0.682304,-0.317696,0.317696,-0.125525,0.004112,-6.905041,,,,,0.693754
20260806_143623_657877,2026-08-06T15:19:40.815,617,100,line_walk,左右平移,左平移,1.0,m,9,success,,3.270889,20,2.599092,-0.944759,8.771631,-75.722646,3.208571,-0.689445,8.779454,-69.913926,0.60948,0.255314,0.007823,1.0,0.653619,-0.346381,0.346381,0.097121,0.007823,5.808721,,,,,0.660796
20260806_143623_657877,2026-08-06T15:19:44.003,618,100,line_walk,左右平移,右平移,1.0,m,9,success,,3.185981,22,3.208495,-0.689514,8.779512,-69.902273,2.533106,-0.805197,8.790598,-78.225952,-0.675389,-0.115683,0.011086,1.0,0.674014,-0.325986,0.325986,-0.12344,0.011086,-8.323678,,,,,0.685225
20260806_143623_657877,2026-08-06T15:19:47.147,619,100,line_walk,左右平移,左平移,1.0,m,10,success,,3.142109,25,2.533169,-0.805229,8.790612,-78.246176,3.145565,-0.570578,8.789806,-74.1992,0.612396,0.234651,-0.000806,1.0,0.647355,-0.352645,0.352645,0.104981,-0.000806,4.046976,,,,,0.655812
20260806_143623_657877,2026-08-06T15:19:50.252,620,100,line_walk,左右平移,右平移,1.0,m,10,success,,3.098262,30,3.145494,-0.570608,8.789813,-74.199569,2.441663,-0.638601,8.796968,-80.028596,-0.703831,-0.067993,0.007155,1.0,0.695751,-0.304249,0.304249,-0.12622,0.007155,-5.829027,,,,,0.707108
20260806_143623_657877,2026-08-06T15:19:53.345,621,100,line_walk,左右平移,左平移,1.0,m,11,success,,3.089758,28,2.441536,-0.638586,8.796947,-80.033951,3.040122,-0.443412,8.802608,-75.160378,0.598586,0.195175,0.005662,1.0,0.623331,-0.376669,0.376669,0.088635,0.005662,4.873572,,,,,0.629602
20260806_143623_657877,2026-08-06T15:19:56.474,622,100,line_walk,左右平移,右平移,1.0,m,11,success,,3.126636,30,3.040098,-0.443383,8.80262,-75.157366,2.350665,-0.494542,8.808116,-81.745678,-0.689433,-0.051159,0.005496,1.0,0.679534,-0.320466,0.320466,-0.127157,0.005496,-6.588312,,,,,0.691329
20260806_143623_657877,2026-08-06T15:19:59.647,623,100,line_walk,左右平移,左平移,1.0,m,12,success,,3.169254,31,2.350715,-0.494566,8.808133,-81.74714,2.994184,-0.294384,8.816766,-76.142239,0.64347,0.200182,0.008633,1.0,0.66554,-0.33446,0.33446,0.105744,0.008633,5.604901,,,,,0.673889
20260806_143623_657877,2026-08-06T15:20:02.852,624,100,line_walk,左右平移,右平移,1.0,m,12,success,,3.202368,30,2.994092,-0.294435,8.816791,-76.127492,2.303193,-0.345341,8.823547,-82.543157,-0.690899,-0.050906,0.006757,1.0,0.682952,-0.317048,0.317048,-0.11623,0.006757,-6.415665,,,,,0.692772
20260806_143623_657877,2026-08-06T15:20:05.953,625,100,line_walk,左右平移,左平移,1.0,m,13,success,,3.098842,26,2.303229,-0.345374,8.82356,-82.545978,2.94962,-0.167714,8.829649,-78.279138,0.646391,0.177659,0.006089,1.0,0.663977,-0.336023,0.336023,0.092301,0.006089,4.26684,,,,,0.670361
20260806_143623_657877,2026-08-06T15:20:09.050,626,100,line_walk,左右平移,右平移,1.0,m,13,success,,3.089715,29,2.949546,-0.167684,8.829636,-78.274186,2.264152,-0.184784,8.837545,-85.558249,-0.685394,-0.017099,0.00791,1.0,0.674566,-0.325434,0.325434,-0.122549,0.00791,-7.284062,,,,,0.685607
20260806_143623_657877,2026-08-06T15:20:12.138,627,100,line_walk,左右平移,左平移,1.0,m,14,success,,3.086504,29,2.264118,-0.184767,8.837553,-85.558242,2.904699,-0.0375,8.842983,-80.562334,0.640582,0.147267,0.00543,1.0,0.650063,-0.349937,0.349937,0.097214,0.00543,4.995908,,,,,0.657292
20260806_143623_657877,2026-08-06T15:20:15.246,628,100,line_walk,左右平移,右平移,1.0,m,14,success,,3.105831,31,2.904669,-0.037507,8.842993,-80.559008,2.21262,-0.018819,8.849894,-86.706089,-0.692049,0.018688,0.006901,1.0,0.67961,-0.32039,0.32039,-0.131953,0.006901,-6.147081,,,,,0.692301
20260806_143623_657877,2026-08-06T15:20:18.374,629,100,line_walk,左右平移,左平移,1.0,m,15,success,,3.124941,31,2.212579,-0.018838,8.849867,-86.706082,2.845671,0.111985,8.855401,-80.746114,0.633092,0.130823,0.005534,1.0,0.639563,-0.360437,0.360437,0.094231,0.005534,5.959968,,,,,0.646467
20260806_143623_657877,2026-08-06T15:20:21.546,630,100,line_walk,左右平移,右平移,1.0,m,15,success,,3.158245,28,2.845484,0.112007,8.855397,-80.722352,2.16937,0.123065,8.863713,-89.818483,-0.676115,0.011057,0.008316,1.0,0.665488,-0.334512,0.334512,-0.119915,0.008316,-9.096132,,,,,0.676205
20260806_143623_657877,2026-08-06T15:20:24.642,631,100,line_walk,左右平移,左平移,1.0,m,16,success,,3.093216,30,2.169409,0.123023,8.863742,-89.826871,2.823342,0.226242,8.867523,-85.146593,0.653933,0.103219,0.003781,1.0,0.654242,-0.345758,0.345758,0.101243,0.003781,4.680278,,,,,0.662029
20260806_143623_657877,2026-08-06T15:20:27.828,632,100,line_walk,左右平移,右平移,1.0,m,16,success,,3.183385,29,2.823311,0.226257,8.867525,-85.141361,2.14931,0.293592,8.878077,-94.646054,-0.674001,0.067335,0.010551,1.0,0.665876,-0.334124,0.334124,-0.124179,0.010551,-9.504693,,,,,0.677356
20260806_143623_657877,2026-08-06T15:20:31.008,633,100,line_walk,左右平移,左平移,1.0,m,17,success,,3.17672,25,2.149338,0.293552,8.878079,-94.669038,2.798676,0.339202,8.880173,-91.437846,0.649338,0.045649,0.002093,1.0,0.643467,-0.356533,0.356533,0.098354,0.002093,3.231192,,,,,0.650941
20260806_143623_657877,2026-08-06T15:20:34.279,634,100,line_walk,左右平移,右平移,1.0,m,17,success,,3.268034,24,2.798688,0.339174,8.880187,-91.436562,2.123121,0.478482,8.888968,-97.674499,-0.675567,0.139307,0.00878,1.0,0.678847,-0.321153,0.321153,-0.122327,0.00878,-6.237937,,,,,0.689781
20260806_143623_657877,2026-08-06T15:20:37.353,635,100,line_walk,左右平移,左平移,1.0,m,18,success,,3.068915,23,2.123098,0.478525,8.888972,-97.673945,2.734161,0.464411,8.889734,-95.877155,0.611063,-0.014114,0.000762,1.0,0.607475,-0.392525,0.392525,0.067611,0.000762,1.796791,,,,,0.611226
20260806_143623_657877,2026-08-06T15:20:40.550,636,100,line_walk,左右平移,右平移,1.0,m,18,success,,3.194265,30,2.734134,0.464482,8.889692,-95.878118,2.093786,0.647904,8.893532,-101.410544,-0.640348,0.183422,0.003839,1.0,0.655766,-0.344234,0.344234,-0.116878,0.003839,-5.532426,,,,,0.6661
20260806_143623_657877,2026-08-06T15:20:43.643,637,100,line_walk,左右平移,左平移,1.0,m,19,success,,3.09046,30,2.093843,0.64791,8.893533,-101.40928,2.741702,0.577281,8.899368,-100.839861,0.647859,-0.070628,0.005836,1.0,0.649028,-0.350972,0.350972,0.058924,0.005836,0.569419,,,,,0.651697
20260806_143623_657877,2026-08-06T15:20:46.780,638,100,line_walk,左右平移,右平移,1.0,m,19,success,,3.133948,23,2.741749,0.577299,8.899383,-100.840442,2.120293,0.792889,8.903843,-104.385576,-0.621456,0.21559,0.00446,1.0,0.650913,-0.349087,0.349087,-0.094863,0.00446,-3.545135,,,,,0.657789
20260806_143623_657877,2026-08-06T15:20:50.057,639,100,line_walk,左右平移,左平移,1.0,m,20,success,,3.274469,23,2.120324,0.792881,8.903854,-104.386054,2.756553,0.686504,8.911354,-102.345617,0.636229,-0.106377,0.0075,1.0,0.642709,-0.357291,0.357291,0.055032,0.0075,2.040437,,,,,0.645061
20260806_143623_657877,2026-08-06T15:20:53.218,640,100,line_walk,左右平移,右平移,1.0,m,20,success,,3.158281,23,2.756597,0.686526,8.911333,-102.343664,2.146971,0.926655,8.913452,-106.641096,-0.609625,0.240129,0.002119,1.0,0.646866,-0.353134,0.353134,-0.104256,0.002119,-4.297432,,,,,0.655214
20260806_143623_657877,2026-08-06T15:20:56.513,641,100,line_walk,左右平移,左平移,1.0,m,21,success,,3.292135,23,2.14699,0.926652,8.913465,-106.644286,2.771729,0.798302,8.92128,-105.124288,0.624738,-0.12835,0.007815,1.0,0.635326,-0.364674,0.364674,0.055971,0.007815,1.519997,,,,,0.637787
20260806_143623_657877,2026-08-06T15:20:59.786,642,100,line_walk,左右平移,右平移,1.0,m,21,success,,3.268571,24,2.77174,0.798388,8.921255,-105.125757,2.178889,1.058592,8.924838,-109.412684,-0.592851,0.260204,0.003583,1.0,0.640209,-0.359791,0.359791,-0.096491,0.003583,-4.286927,,,,,0.64744
20260806_143623_657877,2026-08-06T15:21:02.948,643,100,line_walk,左右平移,左平移,1.0,m,22,success,,3.15976,20,2.178884,1.058543,8.924841,-109.412117,2.792582,0.913312,8.931253,-107.632471,0.613698,-0.145231,0.006413,1.0,0.627079,-0.372921,0.372921,0.066994,0.006413,1.779647,,,,,0.630648
20260806_143623_657877,2026-08-06T15:21:06.142,644,100,line_walk,左右平移,右平移,1.0,m,22,success,,3.187888,25,2.792559,0.913273,8.931252,-107.631419,2.206849,1.216626,8.935571,-113.06075,-0.58571,0.303353,0.004318,1.0,0.650079,-0.349921,0.349921,-0.111696,0.004318,-5.429331,,,,,0.659605
20260806_143623_657877,2026-08-06T15:21:09.336,645,100,line_walk,左右平移,左平移,1.0,m,23,success,,3.191682,24,2.206867,1.216624,8.935569,-113.06342,2.814048,1.02456,8.940981,-112.129453,0.607181,-0.192064,0.005412,1.0,0.633891,-0.366109,0.366109,0.06115,0.005412,0.933967,,,,,0.636834
20260806_143623_657877,2026-08-06T15:21:12.579,646,100,line_walk,左右平移,右平移,1.0,m,23,success,,3.236054,23,2.814091,1.024586,8.940969,-112.132507,2.255175,1.365537,8.944649,-116.214234,-0.558916,0.340952,0.003679,1.0,0.646186,-0.353814,0.353814,-0.105257,0.003679,-4.081728,,,,,0.654702
20260806_143623_657877,2026-08-06T15:21:15.651,647,100,line_walk,左右平移,左平移,1.0,m,24,success,,3.069814,29,2.255272,1.365628,8.94463,-116.215532,2.858792,1.126478,8.952853,-114.727657,0.603521,-0.23915,0.008224,1.0,0.647086,-0.352914,0.352914,0.052054,0.008224,1.487875,,,,,0.649176
20260806_143623_657877,2026-08-06T15:21:18.856,648,100,line_walk,左右平移,右平移,1.0,m,24,success,,3.202342,26,2.858773,1.126461,8.952857,-114.72651,2.309401,1.488411,8.952168,-118.541539,-0.549371,0.361951,-0.000689,1.0,0.650401,-0.349599,0.349599,-0.09897,-0.000689,-3.815029,,,,,0.657888
20260806_143623_657877,2026-08-06T15:21:21.998,649,100,line_walk,左右平移,左平移,1.0,m,25,success,,3.139844,25,2.309373,1.48834,8.952185,-118.54061,2.902164,1.226306,8.961335,-117.285973,0.592791,-0.262034,0.009151,1.0,0.64595,-0.35405,0.35405,0.053033,0.009151,1.254637,,,,,0.648123
20260806_143623_657877,2026-08-06T15:21:25.190,650,100,line_walk,左右平移,右平移,1.0,m,25,success,,3.188689,23,2.902114,1.226298,8.961349,-117.285741,2.370047,1.618362,8.962675,-121.038206,-0.532067,0.392064,0.001327,1.0,0.652598,-0.347402,0.347402,-0.104525,0.001327,-3.752465,,,,,0.660916
20260806_143623_657877,2026-08-06T15:21:28.465,651,100,line_walk,左右平移,左平移,1.0,m,26,success,,3.271847,26,2.369986,1.618283,8.962694,-121.034558,2.959519,1.336697,8.970337,-119.771971,0.589533,-0.281586,0.007643,1.0,0.650318,-0.349682,0.349682,0.062658,0.007643,1.262588,,,,,0.65333
20260806_143623_657877,2026-08-06T15:21:31.629,652,100,line_walk,左右平移,右平移,1.0,m,26,success,,3.162153,25,2.959512,1.336663,8.97034,-119.771834,2.449803,1.748659,8.972849,-123.817205,-0.509709,0.411996,0.002509,1.0,0.647008,-0.352992,0.352992,-0.104522,0.002509,-4.045371,,,,,0.655396
20260806_143623_657877,2026-08-06T15:21:34.808,653,100,line_walk,左右平移,左平移,1.0,m,27,success,,3.175934,26,2.449837,1.748627,8.972844,-123.81435,3.026287,1.437239,8.982798,-122.340941,0.57645,-0.311388,0.009953,1.0,0.652229,-0.347771,0.347771,0.062081,0.009953,1.473408,,,,,0.655177
20260806_143623_657877,2026-08-06T15:21:38.067,654,100,line_walk,左右平移,右平移,1.0,m,27,success,,3.252587,27,3.026219,1.437302,8.98282,-122.341297,2.530784,1.87409,8.984835,-126.472058,-0.495435,0.436788,0.002015,1.0,0.652246,-0.347754,0.347754,-0.103993,0.002015,-4.130762,,,,,0.660484
20260806_143623_657877,2026-08-06T15:21:41.249,655,100,line_walk,左右平移,左平移,1.0,m,28,success,,3.178013,23,2.5307,1.874094,8.984828,-126.471553,3.09619,1.540985,8.992365,-124.289444,0.56549,-0.333109,0.007537,1.0,0.652748,-0.347252,0.347252,0.06827,0.007537,2.182109,,,,,0.656308
20260806_143623_657877,2026-08-06T15:21:44.528,656,100,line_walk,左右平移,右平移,1.0,m,28,success,,3.272667,26,3.096198,1.541008,8.992373,-124.289348,2.612678,1.989888,8.998096,-128.357915,-0.48352,0.44888,0.005722,1.0,0.652372,-0.347628,0.347628,-0.098464,0.005722,-4.068566,,,,,0.659761
20260806_143623_657877,2026-08-06T15:21:47.699,657,100,line_walk,左右平移,左平移,1.0,m,29,success,,3.168255,25,2.612658,1.989925,8.998095,-128.358693,3.162666,1.629097,9.006125,-126.420012,0.550008,-0.360828,0.008031,1.0,0.655207,-0.344793,0.344793,0.058385,0.008031,1.938681,,,,,0.657804
20260806_143623_657877,2026-08-06T15:21:50.973,658,100,line_walk,左右平移,右平移,1.0,m,29,success,,3.271271,22,3.162613,1.629104,9.006132,-126.419275,2.712952,2.104066,9.010222,-130.829077,-0.449661,0.474963,0.00409,1.0,0.64382,-0.35618,0.35618,-0.115241,0.00409,-4.409802,,,,,0.654052
20260806_143623_657877,2026-08-06T15:21:54.391,659,100,line_walk,左右平移,左平移,1.0,m,30,success,,3.412081,23,2.713114,2.104013,9.010266,-130.803122,3.265275,1.713912,9.021908,-130.392437,0.552161,-0.390101,0.011642,1.0,0.67288,-0.32712,0.32712,0.065525,0.011642,0.410686,,,,,0.676063
20260806_143623_657877,2026-08-06T15:21:57.592,660,100,line_walk,左右平移,右平移,1.0,m,30,success,,3.199124,26,3.265282,1.713944,9.021893,-130.38868,2.829272,2.231658,9.026638,-134.410746,-0.436009,0.517714,0.004745,1.0,0.667556,-0.332444,0.332444,-0.111804,0.004745,-4.022066,,,,,0.676854
20260806_143623_657877,2026-08-06T15:22:00.812,661,100,line_walk,左右平移,左平移,1.0,m,31,success,,3.218059,30,2.829231,2.231631,9.026629,-134.409995,3.334652,1.824404,9.035575,-131.832992,0.505421,-0.407227,0.008945,1.0,0.646021,-0.353979,0.353979,0.062785,0.008945,2.577003,,,,,0.649064
20260806_143623_657877,2026-08-06T15:22:03.990,662,100,line_walk,左右平移,右平移,1.0,m,31,success,,3.175211,26,3.334641,1.824372,9.03559,-131.834358,2.924652,2.328005,9.038303,-136.168045,-0.409989,0.503633,0.002713,1.0,0.641386,-0.358614,0.358614,-0.10179,0.002713,-4.333687,,,,,0.649413
20260806_143623_657877,2026-08-06T15:22:07.082,663,100,line_walk,左右平移,左平移,1.0,m,32,success,,3.089077,22,2.924617,2.327975,9.038326,-136.1684,3.411581,1.903532,9.045229,-133.603978,0.486964,-0.424444,0.006903,1.0,0.643427,-0.356573,0.356573,0.057341,0.006903,2.564422,,,,,0.645977
20260806_143623_657877,2026-08-06T15:22:10.153,664,100,line_walk,左右平移,右平移,1.0,m,32,success,,3.068102,29,3.411644,1.903513,9.045202,-133.605467,3.01278,2.42406,9.04756,-138.112463,-0.398863,0.520547,0.002357,1.0,0.647835,-0.352165,0.352165,-0.10184,0.002357,-4.506996,,,,,0.655791
20260806_143623_657877,2026-08-06T15:22:13.402,665,100,line_walk,左右平移,左平移,1.0,m,33,success,,3.246327,26,3.012718,2.424038,9.047555,-138.110305,3.484542,1.983004,9.055501,-136.746644,0.471824,-0.441034,0.007946,1.0,0.643356,-0.356644,0.356644,0.056763,0.007946,1.363661,,,,,0.645856
20260806_143623_657877,2026-08-06T15:22:16.584,666,100,line_walk,左右平移,右平移,1.0,m,33,success,,3.175813,25,3.484542,1.983032,9.055495,-136.747149,3.12066,2.52558,9.056102,-141.841405,-0.363883,0.542548,0.000607,1.0,0.644497,-0.355503,0.355503,-0.106735,0.000607,-5.094256,,,,,0.653275
20260806_143623_657877,2026-08-06T15:22:19.756,667,100,line_walk,左右平移,左平移,1.0,m,34,success,,3.17042,21,3.120681,2.525614,9.056116,-141.843208,3.56417,2.058209,9.060168,-139.995929,0.443489,-0.467405,0.004052,1.0,0.641526,-0.358474,0.358474,0.059955,0.004052,1.847279,,,,,0.644321
20260806_143623_657877,2026-08-06T15:22:23.027,668,100,line_walk,左右平移,右平移,1.0,m,34,success,,3.268123,25,3.564186,2.058188,9.060149,-139.995505,3.227664,2.6086,9.062316,-144.571336,-0.336521,0.550412,0.002167,1.0,0.637944,-0.362056,0.362056,-0.096058,0.002167,-4.575831,,,,,0.645135
20260806_143623_657877,2026-08-06T15:22:26.199,669,100,line_walk,左右平移,左平移,1.0,m,35,success,,3.168361,26,3.227647,2.608606,9.062334,-144.570612,3.650711,2.112066,9.071337,-143.253779,0.423064,-0.49654,0.009003,1.0,0.649846,-0.350154,0.350154,0.056882,0.009003,1.316833,,,,,0.652331
20260806_143623_657877,2026-08-06T15:22:29.380,670,100,line_walk,左右平移,右平移,1.0,m,35,success,,3.178819,23,3.650712,2.11206,9.071344,-143.256675,3.348234,2.695621,9.074428,-148.118676,-0.302479,0.583561,0.003083,1.0,0.648573,-0.351427,0.351427,-0.106721,0.003083,-4.862002,,,,,0.657295
20260806_143623_657877,2026-08-06T15:22:32.548,671,100,line_walk,左右平移,左平移,1.0,m,36,success,,3.165114,23,3.348206,2.695618,9.074428,-148.120261,3.733626,2.188239,9.083503,-147.031228,0.38542,-0.507379,0.009075,1.0,0.634401,-0.365599,0.365599,0.059317,0.009075,1.089033,,,,,0.637168
